Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code
Maryland,MYL,0.0,51.5460796500269,0.0058151274356518,51.51349214773037,-0.11436054290620458,9.093648810875912,11.0,7.9,ATOC,ANYTIME DAY S,1000.0
Maryport,MRY,1.0,54.7113233780618,-3.49407505166417,51.51349214773037,-0.11436054290620458,421.63504981596174,307.0,207.0,VIRGIN WEST COAST,ANYTIME S,0.0
Matlock,MAT,1.0,53.1384084903689,-1.55891090288035,51.51349214773037,-0.11436054290620458,205.88271494383673,183.0,97.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Matlock Bath,MTB,1.0,53.1223550639504,-1.55675902935919,51.51349214773037,-0.11436054290620458,204.25361851394754,178.0,97.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Mauldeth Road,MAU,1.0,53.4330630367744,-2.20925151178998,51.51349214773037,-0.11436054290620458,256.66496300586425,177.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0
Maxwell Park,MAX,1.0,55.8377341195868,-4.28869285870876,51.51349214773037,-0.11436054290620458,554.5019492170809,300.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Maybole,MAY,1.0,55.3547421526105,-4.68528992636832,51.51349214773037,-0.11436054290620458,524.2128015253193,425.0,201.5,VIRGIN WEST COAST,ANYTIME S,0.0
Maze Hill,MZH,0.0,51.4826229447814,0.0029141239970161,51.51349214773037,-0.11436054290620458,8.838519665259748,29.0,4.6,ATOC,ANYTIME DAY S,0.0
Meadowhall,MHS,1.0,53.4174668842077,-1.41285161717926,51.51349214773037,-0.11436054290620458,229.5018193080049,143.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Meldreth,MEL,0.0,52.0907150422717,0.00894120955514212,51.51349214773037,-0.11436054290620458,64.78461604094962,69.0,22.7,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,1000.0
Melksham,MKM,1.0,51.3798247261646,-2.14449725059521,51.51349214773037,-0.11436054290620458,141.9148948205674,97.0,101.5,GWR,ANYTIME S,0.0
Melton (Suffolk),MES,1.0,52.1044351253859,1.33823651804569,51.51349214773037,-0.11436054290620458,119.8308276693503,114.0,54.1,GREATER ANGLIA,ANYTIME S,0.0
Melton Mowbray,MMO,1.0,52.761030728011,-0.885869328388072,51.51349214773037,-0.11436054290620458,148.5221815731434,111.0,97.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Menheniot,MEN,1.0,50.4262341939632,-4.40922408393021,51.51349214773037,-0.11436054290620458,324.9658754684629,227.0,143.5,GWR,ANYTIME S,0.0
Menston,MNN,1.0,53.8923400556363,-1.73551023785352,51.51349214773037,-0.11436054290620458,286.4860118708659,189.0,134.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Meols,MEO,1.0,53.3994429101248,-3.15426972840823,51.51349214773037,-0.11436054290620458,294.47231151669337,184.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0
Meols Cop,MEC,2.0,53.6462749764885,-2.97580426118934,51.51349214773037,-0.11436054290620458,306.4621619630884,165.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Meopham,MEP,0.0,51.3864215266903,0.356951489465764,51.51349214773037,-0.11436054290620458,35.683898601940335,37.0,15.1,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,130.0
Merryton,MEY,1.0,55.7487112251651,-3.97825436884013,51.51349214773037,-0.11436054290620458,536.0204969587903,345.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Merstham,MHM,0.0,51.2641527454047,-0.150225683150478,51.51349214773037,-0.11436054290620458,27.85254564540141,33.0,10.1,SOUTHERN,ANYTIME DAY S,0.0
Merthyr Tydfil,MER,1.0,51.744625525629,-3.3772510196222,51.51349214773037,-0.11436054290620458,227.37552659247388,207.0,121.0,GWR,ANYTIME S,0.0
Merthyr Vale,MEV,1.0,51.6866491708375,-3.33657620028806,51.51349214773037,-0.11436054290620458,224.0731310734036,195.0,121.0,GWR,ANYTIME S,0.0
Metheringham,MGM,1.0,53.1388788760626,-0.391453147170413,51.51349214773037,-0.11436054290620458,181.8460682590122,148.0,82.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
MetroCentre,MCE,1.0,54.9587502620908,-1.66562606902726,51.51349214773037,-0.11436054290620458,397.14243443136564,203.0,160.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Mexborough,MEX,1.0,53.4909927686768,-1.28856144106165,51.51349214773037,-0.11436054290620458,234.04248608753338,134.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Micheldever,MIC,0.0,51.1823935174679,-1.26067780351667,51.51349214773037,-0.11436054290620458,87.949867458493,87.0,30.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Micklefield,MIK,1.0,53.7888373334772,-1.32679320898116,51.51349214773037,-0.11436054290620458,266.1527386410022,170.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Middlesbrough,MBR,1.0,54.5791063651263,-1.2347173318742,51.51349214773037,-0.11436054290620458,349.3269520553359,176.0,156.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Middlewood,MDL,1.0,53.3599605025725,-2.08335333103346,51.51349214773037,-0.11436054290620458,245.2286387329202,155.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0
Midgham,MDG,1.0,51.3959751257513,-1.17771126832106,51.51349214773037,-0.11436054290620458,75.05952555212274,68.0,26.2,GWR,ANYTIME DAY S,0.0
Milford (Surrey),MLF,0.0,51.1633186006585,-0.636948382462774,51.51349214773037,-0.11436054290620458,53.328491310693465,51.0,16.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Milford Haven,MFH,1.0,51.714979549105,-5.04096986911261,51.51349214773037,-0.11436054290620458,341.92039280197247,299.0,142.5,GWR,ANYTIME S,0.0
Mill Hill (Lancs),MLH,1.0,53.7354603724916,-2.50173568091878,51.51349214773037,-0.11436054290620458,295.3831186182304,171.0,180.0,VIRGIN WEST COAST,ANYTIME S,0.0
Mill Hill Broadway,MIL,0.0,51.6130914993055,-0.249239721503207,51.51349214773037,-0.11436054290620458,14.500902817655673,31.0,5.5,ATOC,ANYTIME DAY S,1000.0
Millbrook (Beds),MLB,1.0,52.0538358545238,-0.532703119175023,51.51349214773037,-0.11436054290620458,66.69224221083016,94.0,32.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Millbrook (Hants),MBK,1.0,50.9114966599587,-1.4338426532312,51.51349214773037,-0.11436054290620458,113.95509922184661,114.0,43.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Milliken Park,MIN,1.0,55.8251172859306,-4.53335906784924,51.51349214773037,-0.11436054290620458,561.5131741706336,324.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Millom,MLM,1.0,54.2108269831584,-3.27108460663279,51.51349214773037,-0.11436054290620458,367.75582138768897,296.0,190.5,VIRGIN WEST COAST,ANYTIME S,290.0
Mills Hill (Manchester),MIH,1.0,53.5513120524505,-2.17151304787984,51.51349214773037,-0.11436054290620458,266.2622730803016,278.0,136.5,VIRGIN WEST COAST,ANYTIME S,312.0
Milngavie,MLN,1.0,55.9413704602766,-4.31458139298174,51.51349214773037,-0.11436054290620458,565.2034431657547,341.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Milton Keynes Central,MKC,0.0,52.0342878492872,-0.774146106746081,51.51349214773037,-0.11436054290620458,73.6988333631895,59.0,21.4,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Minffordd,MFF,1.0,52.9261366952669,-4.0849663493798,51.51349214773037,-0.11436054290620458,313.5297085351405,373.0,189.5,VIRGIN WEST COAST,ANYTIME S,0.0
Minster,MSR,0.0,51.3291703683313,1.31721649527708,51.51349214773037,-0.11436054290620458,101.66832178853159,120.0,39.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0
Mirfield,MIR,1.0,53.6714021397812,-1.6925452161393,51.51349214773037,-0.11436054290620458,262.8526440782223,172.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Mistley,MIS,1.0,51.9436275001312,1.08139999800216,51.51349214773037,-0.11436054290620458,95.4767069025626,70.0,35.0,GREATER ANGLIA,ANYTIME DAY S,0.0
Mitcham Eastfields,MTC,0.0,51.4077375961747,-0.154646036147362,51.51349214773037,-0.11436054290620458,12.09448598274727,38.0,4.6,ATOC,ANYTIME DAY S,0.0
Mitcham Junction,MIJ,0.0,51.3929486808547,-0.157756646994223,51.51349214773037,-0.11436054290620458,13.746357429019742,41.0,5.5,ATOC,ANYTIME DAY S,0.0
Mobberley,MOB,1.0,53.3291413406719,-2.33366574844739,51.51349214773037,-0.11436054290620458,252.19287441191614,155.0,179.5,VIRGIN WEST COAST,ANYTIME S,0.0
Monifieth,MON,1.0,56.4801153181425,-2.81824791549888,51.51349214773037,-0.11436054290620458,580.4353838732818,389.0,171.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Monks Risborough,MRS,0.0,51.7357620020828,-0.829333737720603,51.51349214773037,-0.11436054290620458,55.344562490557145,67.0,17.0,CHILTERN RAILWAYS,ANYTIME DAY S,305.0
Montpelier,MTP,1.0,51.4683517364729,-2.58868595834309,51.51349214773037,-0.11436054290620458,171.91773760854792,170.0,109.0,GWR,ANYTIME S,0.0
Montrose,MTS,0.0,56.7128006944104,-2.47207451650721,51.51349214773037,-0.11436054290620458,598.8134464923027,397.0,179.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Moorfields,MRF,1.0,53.4085653546297,-2.9891882773849,51.51349214773037,-0.11436054290620458,287.44535067212945,151.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Moorgate,MOG,-1.0,51.5184898840489,-0.0889434111054453,51.51349214773037,-0.11436054290620458,1.84990512773021,-999.0,-999.0,N/A,no route found,-998.0
Moorside,MSD,2.0,53.5162762391321,-2.35179973506312,51.51349214773037,-0.11436054290620458,269.67359142642107,212.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0
Moorthorpe,MRP,1.0,53.5949966151498,-1.30494712963021,51.51349214773037,-0.11436054290620458,245.2893360888023,198.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Morar,MRR,2.0,56.9697262287217,-5.82191950899207,51.51349214773037,-0.11436054290620458,711.7061271740233,660.0,222.0,VIRGIN WEST COAST,ANYTIME S,0.0
Morchard Road,MRD,1.0,50.8319028904102,-3.77636658715714,51.51349214773037,-0.11436054290620458,267.0649707476348,180.0,133.0,GWR,ANYTIME S,0.0
Morden South,MDS,0.0,51.3961149314428,-0.199460998446769,51.51349214773037,-0.11436054290620458,14.336269306065683,56.0,6.6,ATOC,ANYTIME DAY S,0.0
Morecambe,MCM,1.0,54.0703219743606,-2.86930849625208,51.51349214773037,-0.11436054290620458,339.78928166044784,190.0,180.0,VIRGIN WEST COAST,ANYTIME S,0.0
Moreton (Dorset),MTN,0.0,50.7010328069398,-2.31344997614725,51.51349214773037,-0.11436054290620458,178.5672049346039,166.0,64.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Moreton (Merseyside),MRT,1.0,53.4072100882901,-3.1135025055345,51.51349214773037,-0.11436054290620458,293.14385637450744,181.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0
Moreton-in-Marsh,MIM,0.0,51.9922817002363,-1.70038054918921,51.51349214773037,-0.11436054290620458,121.78812475717956,85.0,38.5,GWR,ANYTIME S,0.0
Morfa Mawddach,MFA,1.0,52.7071327571147,-4.03217039102967,51.51349214773037,-0.11436054290620458,299.4136331992781,311.0,179.0,VIRGIN WEST COAST,ANYTIME S,0.0
Morley,MLY,1.0,53.7499245094853,-1.59097688458195,51.51349214773037,-0.11436054290620458,268.1844621005826,158.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Morpeth,MPT,0.0,55.1623773207923,-1.6830746754367,51.51349214773037,-0.11436054290620458,419.2935217502943,212.0,160.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Mortimer,MOR,1.0,51.3720786572013,-1.03551007738749,51.51349214773037,-0.11436054290620458,65.94884529148658,80.0,23.9,GWR,ANYTIME DAY S,826.0
Mortlake,MTL,0.0,51.4680855607294,-0.267105651599544,51.51349214773037,-0.11436054290620458,11.750248709986208,55.0,4.6,ATOC,ANYTIME DAY S,0.0
Moses Gate,MSS,1.0,53.5559843086055,-2.40118838311289,51.51349214773037,-0.11436054290620458,275.1724399208935,197.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0
Moss Side,MOS,1.0,53.76497928934,-2.94293499720734,51.51349214773037,-0.11436054290620458,315.2838438495376,217.0,180.0,VIRGIN WEST COAST,ANYTIME S,0.0
Mossley (Manchester),MSL,1.0,53.5149801942319,-2.04128216208238,51.51349214773037,-0.11436054290620458,258.27331450446894,169.0,136.5,VIRGIN WEST COAST,ANYTIME S,312.0
Mossley Hill,MSH,1.0,53.379040699388,-2.91544349439259,51.51349214773037,-0.11436054290620458,281.6779421338673,162.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Mosspark,MPK,1.0,55.8408346863159,-4.34829357131854,51.51349214773037,-0.11436054290620458,556.7577410472994,296.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Moston,MSO,2.0,53.5234218723514,-2.17102311232462,51.51349214773037,-0.11436054290620458,263.63016356865495,212.0,136.5,VIRGIN WEST COAST,ANYTIME S,312.0
Motherwell,MTH,0.0,55.7916788802199,-3.99432618318833,51.51349214773037,-0.11436054290620458,540.668715384925,265.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Motspur Park,MOT,0.0,51.3951950985035,-0.239530774928073,51.51349214773037,-0.11436054290620458,15.777242209630813,25.0,5.5,ATOC,ANYTIME DAY S,0.0
Mottingham,MTG,0.0,51.4402163962549,0.0500539450672822,51.51349214773037,-0.11436054290620458,14.033643987142478,27.0,5.5,ATOC,ANYTIME DAY S,0.0
Mottisfont & Dunbridge,DBG,1.0,51.0339268531596,-1.54708493792647,51.51349214773037,-0.11436054290620458,113.32315054004182,131.0,46.3,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Mouldsworth,MLD,1.0,53.2318084163039,-2.73222485320554,51.51349214773037,-0.11436054290620458,261.39950109903356,163.0,147.5,VIRGIN WEST COAST,ANYTIME S,0.0
Moulsecoomb,MCB,1.0,50.8467204578911,-0.118841814627873,51.51349214773037,-0.11436054290620458,74.1801597188347,79.0,30.1,SOUTHERN,ANYTIME DAY S,0.0
Mount Florida,MFL,1.0,55.8265601758484,-4.26113251761196,51.51349214773037,-0.11436054290620458,552.539313783073,309.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Mount Vernon,MTV,1.0,55.8402067277691,-4.13367010557423,51.51349214773037,-0.11436054290620458,549.7329015517004,336.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Mountain Ash,MTA,1.0,51.6813343609573,-3.37634184890973,51.51349214773037,-0.11436054290620458,226.78138238077088,199.0,121.0,GWR,ANYTIME S,0.0
Muir of Ord,MOO,1.0,57.5178529617987,-4.46023404561932,51.51349214773037,-0.11436054290620458,724.8498263489506,507.0,183.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Muirend,MUI,1.0,55.8094639581543,-4.2743927200496,51.51349214773037,-0.11436054290620458,551.3508210231921,331.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Musselburgh,MUB,1.0,55.9335941789831,-3.07320131917733,51.51349214773037,-0.11436054290620458,529.1854314645357,307.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Mytholmroyd,MYT,1.0,53.7290044368074,-1.98142599464334,51.51349214773037,-0.11436054290620458,277.0504344149127,232.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Nafferton,NFN,1.0,54.0112216540656,-0.386076076979419,51.51349214773037,-0.11436054290620458,278.55565227955304,227.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Nailsea & Backwell,NLS,1.0,51.4194110009406,-2.75063426416765,51.51349214773037,-0.11436054290620458,183.48737397950495,126.0,112.5,GWR,ANYTIME S,0.0
Nairn,NRN,1.0,57.5802500836488,-3.87200086214558,51.51349214773037,-0.11436054290620458,717.489703481916,656.0,182.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Nantwich,NAN,1.0,53.0635742742812,-2.51895955384612,51.51349214773037,-0.11436054290620458,238.03291039439475,139.0,134.5,VIRGIN WEST COAST,ANYTIME S,0.0
Narberth,NAR,1.0,51.799374596656,-4.72717631331422,51.51349214773037,-0.11436054290620458,320.74457915708734,272.0,142.5,GWR,ANYTIME S,0.0
Narborough,NBR,1.0,52.5712934494761,-1.20334617542751,51.51349214773037,-0.11436054290620458,139.4095880359041,103.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Navigation Road,NVR,1.0,53.395378070314,-2.34341745191281,51.51349214773037,-0.11436054290620458,258.456188022846,142.0,179.5,VIRGIN WEST COAST,ANYTIME S,0.0
Neath,NTH,0.0,51.6623654682398,-3.80721975586113,51.51349214773037,-0.11436054290620458,256.4481407861151,171.0,137.0,GWR,ANYTIME S,0.0
Needham Market,NMT,1.0,52.152586140744,1.05525970971362,51.51349214773037,-0.11436054290620458,107.50047883752092,84.0,56.6,GREATER ANGLIA,ANYTIME S,0.0
Neilston,NEI,1.0,55.7830431077224,-4.42695331466825,51.51349214773037,-0.11436054290620458,553.954279536487,344.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Nelson,NEL,1.0,53.8350082943751,-2.21375958558995,51.51349214773037,-0.11436054290620458,294.7645579902871,233.0,180.0,VIRGIN WEST COAST,ANYTIME S,0.0
Neston,NES,2.0,53.2918544363605,-3.06307664256962,51.51349214773037,-0.11436054290620458,281.7988236394918,234.0,147.5,VIRGIN WEST COAST,ANYTIME S,0.0
Netherfield,NET,1.0,52.9614109099866,-1.07984974022789,51.51349214773037,-0.11436054290620458,174.08638322098537,117.0,92.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Nethertown,NRT,1.0,54.4564201194086,-3.56583835781772,51.51349214773037,-0.11436054290620458,401.13407175074065,360.0,212.0,VIRGIN WEST COAST,ANYTIME S,0.0
Netley,NTL,1.0,50.8749097287933,-1.34190294545181,51.51349214773037,-0.11436054290620458,111.4002379554572,122.0,43.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
New Barnet,NBA,0.0,51.6485731660254,-0.172997160450811,51.51349214773037,-0.11436054290620458,15.56894747422349,33.0,6.6,ATOC,ANYTIME DAY S,0.0
New Beckenham,NBC,0.0,51.4167679708409,-0.0352735090237037,51.51349214773037,-0.11436054290620458,12.083502143869291,25.0,5.5,ATOC,ANYTIME DAY S,0.0
New Brighton,NBN,1.0,53.4374039145644,-3.04796518960743,51.51349214773037,-0.11436054290620458,292.46893267706076,174.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0
New Clee,NCE,2.0,53.5743775024772,-0.0608126695275023,51.51349214773037,-0.11436054290620458,229.3591979043842,213.0,113.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
New Cross,NWX,0.0,51.4979884652777,-0.0497198367270248,51.51349214773037,-0.11436054290620458,4.808172958550377,12.0,3.6,ATOC,ANYTIME DAY S,0.0
New Cross Gate,NXG,0.0,51.475126837633,-0.0404133850016496,51.51349214773037,-0.11436054290620458,6.67784466224396,10.0,3.6,ATOC,ANYTIME DAY S,0.0
New Cumnock,NCK,1.0,55.4027446206464,-4.18434175069713,51.51349214773037,-0.11436054290620458,510.1446854174877,295.0,186.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
New Eltham,NEH,0.0,51.4380578032025,0.0705331656912479,51.51349214773037,-0.11436054290620458,15.344498293414846,29.0,5.5,ATOC,ANYTIME DAY S,0.0
New Holland,NHL,2.0,53.7019202237246,-0.360213443496927,51.51349214773037,-0.11436054290620458,244.09417050363294,212.0,113.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
New Hythe,NHE,1.0,51.3130004729484,0.45492948992057,51.51349214773037,-0.11436054290620458,45.4558751110991,53.0,22.4,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0
New Lane,NLN,2.0,53.6116655047717,-2.86771644267761,51.51349214773037,-0.11436054290620458,298.9108486223631,178.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
New Malden,NEM,0.0,51.4040733290905,-0.255939630927583,51.51349214773037,-0.11436054290620458,15.653307797301848,58.0,5.5,ATOC,ANYTIME DAY S,0.0
New Mills Central,NMC,1.0,53.3648433687958,-2.00567137628513,51.51349214773037,-0.11436054290620458,242.84310619991334,173.0,100.5,VIRGIN WEST COAST,ANYTIME S,312.0
New Mills Newtown,NMN,1.0,53.3596298013473,-2.00852550390015,51.51349214773037,-0.11436054290620458,242.4582087412921,164.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0
New Milton,NWM,0.0,50.7557538693892,-1.6578128311963,51.51349214773037,-0.11436054290620458,137.0257444065824,136.0,52.0,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
New Pudsey,NPD,1.0,53.804484968986,-1.68079248783834,51.51349214773037,-0.11436054290620458,276.0793212987268,162.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
New Southgate,NSG,0.0,51.6141120964393,-0.143037911789797,51.51349214773037,-0.11436054290620458,11.370128387069627,26.0,5.5,ATOC,ANYTIME DAY S,0.0
Newark Castle,NCT,1.0,53.0800032334838,-0.813160250246261,51.51349214773037,-0.11436054290620458,180.70985255740973,122.0,79.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Newark North Gate,NNG,0.0,53.0817576073233,-0.7998546058664,51.51349214773037,-0.11436054290620458,180.6609267704692,82.0,79.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Newbridge,NBE,1.0,51.6658188832334,-3.1428856912689,51.51349214773037,-0.11436054290620458,210.55727475913642,193.0,115.5,GWR,ANYTIME S,0.0
Newbury,NBY,0.0,51.3976498955828,-1.32286122644267,51.51349214773037,-0.11436054290620458,84.9824355855145,66.0,31.5,GWR,ANYTIME DAY S,0.0
Newbury Racecourse,NRC,1.0,51.3984610888363,-1.30779919001623,51.51349214773037,-0.11436054290620458,83.93326521185146,58.0,29.4,GWR,ANYTIME DAY S,0.0
Newcastle,NCL,0.0,54.9684027908736,-1.61727998629735,51.51349214773037,-0.11436054290620458,397.3511354788414,190.0,160.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Newcourt,NCO,1.0,50.7050458392919,-3.47278485631385,51.51349214773037,-0.11436054290620458,251.78007257310304,160.0,133.0,GWR,ANYTIME S,0.0
Newcraighall,NEW,1.0,55.9331247324994,-3.09084391779078,51.51349214773037,-0.11436054290620458,529.5667086264829,334.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Newhaven Harbour,NVH,1.0,50.7897898808664,0.0549929677578207,51.51349214773037,-0.11436054290620458,81.37995959672654,90.0,30.9,SOUTHERN,ANYTIME DAY S,0.0
Newhaven Town,NVN,1.0,50.794854179482,0.0549454837075529,51.51349214773037,-0.11436054290620458,80.82204941118167,88.0,30.9,SOUTHERN,ANYTIME DAY S,0.0
Newington,NGT,0.0,51.3533388601255,0.668570477587334,51.51349214773037,-0.11436054290620458,57.28741006174931,65.0,21.4,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0
Newmarket,NMK,1.0,52.2379418265099,0.406208240580774,51.51349214773037,-0.11436054290620458,88.21827811885323,115.0,34.4,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Newport (Essex),NWE,0.0,51.9798675277993,0.215140472977323,51.51349214773037,-0.11436054290620458,56.660797435383735,62.0,20.2,GREATER ANGLIA,ANYTIME DAY S,0.0
